id_catalogo,nombre_cat,categoria,super_1,nombre_1,super_2,nombre_2
CAT-5392,Dentifrico Sensibilidad Y Blanqueamiento Pro Expert Oral B 75 Ml,Cuidado personal e Higiene,Mercadona,"Leche corporal nutritiva Nivea con ácido hialurónico, aceite de almendras y sérum de nutrición profunda",Carrefour,Dentifrico Sensibilidad Y Blanqueamiento Pro Expert Oral B 75 Ml
CAT-5371,Licor De Manzana Loch Castle Sin Alcohol 70 Cl,Bebidas,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Licor De Manzana Loch Castle Sin Alcohol 70 Cl
CAT-5380,Snack De Maiz Nestle Happy Puffs Sin Azucar Anadido 28 G,Despensa,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Snack De Maiz Nestle Happy Puffs Sin Azucar Anadido 28 G
CAT-5373,Pechuga De Pollo Natural En Lonchas Elpozo 1954 Premium Gourmet Sin Gluten Y Sin Lactosa 120 G,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pechuga De Pollo Natural En Lonchas Elpozo 1954 Premium Gourmet Sin Gluten Y Sin Lactosa 120 G
CAT-5393,Vino Tinto Syrah Habla Del Silencio Vt Extremadura 75 Cl,Bebidas,Mercadona,Licor dulce Amaretto Del Patriarca,Carrefour,Vino Tinto Syrah Habla Del Silencio Vt Extremadura 75 Cl
CAT-7892,Crema De Queso Semicurado President 125 G,Lácteos y Huevos,Mercadona,Mostaza de Dijon Hacendado,Carrefour,Crema De Queso Semicurado President 125 G
CAT-5480,Menestra De La Huerta Findus 650 G,Congelados,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,DIA,Menestra de la huerta Findus 650 g
CAT-5485,Pienso De Pavo Y Pollo Con Verduras Para Gato Esterilizado Purina Friskies 15 Kg,Carnicería y Charcutería,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Pienso De Pavo Y Pollo Con Verduras Para Gato Esterilizado Purina Friskies 15 Kg
CAT-4397,Papel De Horno Albal 8 Metros,Sin categoría,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,Carrefour,Papel De Horno Albal 8 Metros
CAT-5486,Pienso De Pavo Y Verduras Para Gato Adulto Esterilizado Pavo Y Verduras Purina Friskies 3Kg,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pienso De Pavo Y Verduras Para Gato Adulto Esterilizado Pavo Y Verduras Purina Friskies 3Kg
CAT-5469,Muslitos De Mar Sabor Cangrejo Pescanova 250 G,Pescadería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Muslitos De Mar Sabor Cangrejo Pescanova 250 G
CAT-4516,Agua Con Gas Maison Perrier Sabor Lima 50 Cl,Bebidas,Mercadona,"Leche corporal nutritiva Nivea con ácido hialurónico, aceite de almendras y sérum de nutrición profunda",Alcampo,"MAISON PERRIER Forever lima, Agua con gas sabor lima 50 cl."
CAT-5426,Champu Fortificante Fuerza Y Brillo Para Cabello Normal Garnier Fructis 380 Ml,Cuidado personal e Higiene,Mercadona,Bebida láctea crecimiento y desarrollo Puleva Max,Carrefour,Champu Fortificante Fuerza Y Brillo Para Cabello Normal Garnier Fructis 380 Ml
CAT-5427,Champu Alisador Liso  Brillo Para Cabello Liso Rebelde O Dificil De Alisar Garnier Fructis 380 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Champu Alisador Liso  Brillo Para Cabello Liso Rebelde O Dificil De Alisar Garnier Fructis 380 Ml
CAT-5414,Friegasuelos Lavanda Ecologico Frosch 1 L,Sin categoría,Mercadona,Detergente ropa todo en 1 frescor floral Ariel Pods en cápsulas,Carrefour,Friegasuelos Lavanda Ecologico Frosch 1 L
CAT-5433,Champu Fortificante Pure Fresh Agua De Coco Para Raices Grasas Y Puntas Secas Garnier Fructis 360 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Champu Fortificante Pure Fresh Agua De Coco Para Raices Grasas Y Puntas Secas Garnier Fructis 360 Ml
CAT-5397,Desodorante En Spray Antitranspirante Invisible Dry Men Dove 150 Ml,Cuidado personal e Higiene,Mercadona,Clavo en grano Hacendado,Carrefour,Desodorante En Spray Antitranspirante Invisible Dry Men Dove 150 Ml
CAT-5398,Desodorante En Spray Invisible Dry Dove Pack De 2 Unidades De 200 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Desodorante En Spray Invisible Dry Dove Pack De 2 Unidades De 200 Ml
CAT-5439,Desodorante En Spray Aloe Vera Rexona Pack De 2 Unidades De 200 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Desodorante En Spray Aloe Vera Rexona Pack De 2 Unidades De 200 Ml
CAT-5449,Gel De Ducha Revitalizante Lima Y Menta Moussel 650 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Gel De Ducha Revitalizante Lima Y Menta Moussel 650 Ml
CAT-5425,Papilla Infantil Desde 6 Meses 8 Cereales Con Miel Nestle 950 G,Desayuno y Snack,Mercadona,"Leche corporal nutritiva Nivea con ácido hialurónico, aceite de almendras y sérum de nutrición profunda",Carrefour,Papilla Infantil Desde 6 Meses 8 Cereales Con Miel Nestle 950 G
CAT-5415,Lavavajillas Maquina Todo En 1 En Pastillas Ecologico Frosch 30 Ud,Hogar,Mercadona,Clavo en grano Hacendado,Carrefour,Lavavajillas Maquina Todo En 1 En Pastillas Ecologico Frosch 30 Ud
CAT-5451,Lasana De Carne Price 300 G,Sin categoría,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,Carrefour,Lasana De Carne Price 300 G
CAT-5453,Perfumador Para Ropa Cielo De Primavera San 40 Lavados,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Perfumador Para Ropa Cielo De Primavera San 40 Lavados
CAT-5491,Compresas Para Incontinencia De Orina Extra Seguridad Maxi Discreet Ausonia 16 Ud,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Compresas Para Incontinencia De Orina Extra Seguridad Maxi Discreet Ausonia 16 Ud
CAT-5454,Perfumador Para Ropa Campo De Flores San 40 Lavados,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Perfumador Para Ropa Campo De Flores San 40 Lavados
CAT-5465,Snack Infantil Desde 10 Meses Guisantes Y Maiz Ecologico Hero Solo Sin Gluten 40 G,Sin categoría,Mercadona,Bebida láctea crecimiento y desarrollo Puleva Max,Carrefour,Snack Infantil Desde 10 Meses Guisantes Y Maiz Ecologico Hero Solo Sin Gluten 40 G
CAT-5464,Ginebra Puerto De Indias Sweet Melon 70 Cl,Bebidas,Mercadona,Aceite de oliva 1º Hacendado,Carrefour,Ginebra Puerto De Indias Sweet Melon 70 Cl
CAT-5436,Tarrito De Verduras Con Arroz Desde 6 Meses Ecologico Natube Sin Gluten 220 G,Despensa,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Tarrito De Verduras Con Arroz Desde 6 Meses Ecologico Natube Sin Gluten 220 G
CAT-5437,Tarrito De Verduras Con Quinoa Desde 6 Meses Ecologico Natube Sin Gluten 220 G,Despensa,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Tarrito De Verduras Con Quinoa Desde 6 Meses Ecologico Natube Sin Gluten 220 G
CAT-5455,Queso Fundido En Porciones 250 G,Lácteos y Huevos,Mercadona,Preparado en polvo instantáneo para crepes Hacendado,Carrefour,Queso Fundido En Porciones 250 G
CAT-5442,Pizza Margarita Pack De 3 Pizzas De 300 G,Congelados,Mercadona,Mostaza de Dijon Hacendado,Carrefour,Pizza Margarita Pack De 3 Pizzas De 300 G
CAT-5438,Salchichas Hot Dogs King Upp Elpozo 275 G,Carnicería y Charcutería,Mercadona,"Bebida láctea desnatada sabor fresa y plátano +Proteínas Hacendado 0% MG 0% azúcares añadidos 17,4 g proteínas",Carrefour,Salchichas Hot Dogs King Upp Elpozo 275 G
CAT-5434,Tarrito De Verduras Con Merluza Desde 6 Meses Ecologico Natube Sin Gluten 220 G,Pescadería,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Tarrito De Verduras Con Merluza Desde 6 Meses Ecologico Natube Sin Gluten 220 G
CAT-5441,Papel Higienico 5 Capas Cotton Foxy 4 Rollos,Bazar y Varios,Mercadona,Polvos voluminizador para el cabello Volum Fix Deliplus mate fijación 4,Carrefour,Papel Higienico 5 Capas Cotton Foxy 4 Rollos
CAT-5471,Vasos De Sidra De Plastico Reutilizables 55Cl  Nupik 10 Ud,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Vasos De Sidra De Plastico Reutilizables 55Cl  Nupik 10 Ud
CAT-8223,Limpidor En Crema Original Cif 650 Ml,Sin categoría,Mercadona,Clavo en grano Hacendado,Carrefour,Limpidor En Crema Original Cif 650 Ml
CAT-5431,Champu Fortificante Adios Danos Para Cabello Danado Garnier Fructis 360 Ml,Cuidado personal e Higiene,Mercadona,Sal gruesa para hornear Hacendado,DIA,Champú adiós daños repara y fortifica Fructis 300 ml
CAT-5483,Desodorante En Spray Para Hombre Invisible 48 H Black  White Nivea Men 200 Ml,Cuidado personal e Higiene,Mercadona,Clavo en grano Hacendado,Alcampo,NIVEA Men original black & white invisible Desodorante spray para hombre con fórmula de secado rápido 250 ml.
CAT-5582,Jabon Liquido Ultra Suave Con Aloe Vera Para Cuerpo Y Cabello Nenuco 1100 Ml,Cuidado personal e Higiene,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Alcampo,"NENUCO Jabón líquido para bebe, ultra suave y enriquecido con vitamina E y aloe vera NENUCO 1125 ml."
CAT-5386,Zumo De Naranja Don Simon Exprimido Con Pulpa Brik 1 L,Bebidas,Mercadona,"Aceite de oliva 0,4º Hacendado",DIA,Zumo de naranja con pulpa Don Simón 1 L
CAT-5587,Cerveza Mahou 5 Estrellas Radler Con Zumo Natural De Limon Lata 33 Cl,Bebidas,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Cerveza Mahou 5 Estrellas Radler Con Zumo Natural De Limon Lata 33 Cl
CAT-5585,Sandwich De Soja Valsoia 8 Ud,Platos preparados,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,Carrefour,Sandwich De Soja Valsoia 8 Ud
CAT-5595,Txistorra De Navarra De Nuestra Tierra 220 G,Sin categoría,Mercadona,Aceite de oliva 1º Hacendado,Carrefour,Txistorra De Navarra De Nuestra Tierra 220 G
CAT-5612,Complemento Nutricional Vainilla Nutrivigor Ensure Pack De 4 Unidades De 220 Ml,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Complemento Nutricional Vainilla Nutrivigor Ensure Pack De 4 Unidades De 220 Ml
CAT-5611,Complemento Nutricional Chocolate Nutrivigor Ensure Pack De 4 Unidades De 220 Ml,"Azúcar, caramelos y chocolate",Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Complemento Nutricional Chocolate Nutrivigor Ensure Pack De 4 Unidades De 220 Ml
CAT-5732,Desodorante En Spray Captain Old Spice 150 Ml,Cuidado personal e Higiene,Mercadona,Clavo en grano Hacendado,Carrefour,Desodorante En Spray Captain Old Spice 150 Ml
CAT-5728,Desodorante En Spray Black  White Invisible Original Nivea 250 Ml,Cuidado personal e Higiene,Mercadona,Clavo en grano Hacendado,Alcampo,NIVEA Original black & white invisible Desodorante en spray para mujer con fórmula secado rápido 250 ml.
CAT-5731,Desodorante En Stick Captain Old Spice 50 Ml,Cuidado personal e Higiene,Mercadona,Clavo en grano Hacendado,Carrefour,Desodorante En Stick Captain Old Spice 50 Ml
CAT-4536,Platano De Freir A Granel 1 Kg Aprox,Frutas y Verduras,Mercadona,Reducción bálsamica de vinagre Pedro Ximénez Hacendado,DIA,Plátano macho para freír granel 1 Kg aprox.
CAT-5636,Salsa Pesto Alla Genovese Barilla Tarro 190 G,Despensa,Mercadona,Salsa fresca Trufa Hacendado,DIA,Pesto genovese Barilla 190 g
CAT-5657,Lomo De Atun 400 G Aprox,Sin categoría,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,DIA,Solomillo de atún bandeja 300 g aprox.
CAT-5657,Lomo De Atun 400 G Aprox,Sin categoría,DIA,Solomillo de atún bandeja 300 g aprox.,Carrefour,Lomo De Atun 400 G Aprox
CAT-5699,Pizza Rustica De Pepperoni Queso Y Mozzarella Dr Oetker 565 G,Bebidas,Mercadona,"Aceite de oliva 0,4º Hacendado",Alcampo,DR. OETKER Pizza rustica con doble de Pepperoni y queso Mozzarella y Cheddar Rústica 565 g.
CAT-5715,Pizza De Pollo Ristorante Dr Oetker 355 G,Congelados,Mercadona,Mostaza de Dijon Hacendado,Carrefour,Pizza De Pollo Ristorante Dr Oetker 355 G
CAT-5712,Pechuga De Pavo Natural Asada Al Corte Frial 150 G Aprox,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pechuga De Pavo Natural Asada Al Corte Frial 150 G Aprox
CAT-5725,Tinto De Verano Clasico Sin Alcohol Don Simon Botella 15 L,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Tinto De Verano Clasico Sin Alcohol Don Simon Botella 15 L
CAT-5738,Set 25 Vasos De Plastico 240Cc Nupik,Sin categoría,Mercadona,Reducción bálsamica de vinagre Pedro Ximénez Hacendado,Carrefour,Set 25 Vasos De Plastico 240Cc Nupik
CAT-5751,Ginger Beer Fever Tree Premium Botella 20 Cl,Sin categoría,Mercadona,Bebida láctea desnatada sabor stracciatella +Proteínas Hacendado 0% azúcares añadidos 20 g proteínas,Carrefour,Ginger Beer Fever Tree Premium Botella 20 Cl
CAT-5755,Burguer Cruchy El Mercado Sin Gluten 240 G,Sin categoría,Mercadona,Fruta + leche caribe Don Simón sin azúcares añadidos y zero materia grasa,Carrefour,Burguer Cruchy El Mercado Sin Gluten 240 G
CAT-5748,Agua Con Gas Sabor Naranja San Pellegrino Lata 33 Cl,Bebidas,Mercadona,Snack Balls sabor queso Hacendado,Alcampo,SANPELLEGRINO Agua con gas y zumo de naranja 330 ml.
CAT-5749,Tonica Fever Tree Mediterranean Botella 20 Cl ,Bebidas,Mercadona,Bebida láctea desnatada sabor stracciatella +Proteínas Hacendado 0% azúcares añadidos 20 g proteínas,Carrefour,Tonica Fever Tree Mediterranean Botella 20 Cl 
CAT-5750,Tonica Fever Tree Premium Indian Botella 20 Cl,Bebidas,Mercadona,Bebida láctea desnatada sabor stracciatella +Proteínas Hacendado 0% azúcares añadidos 20 g proteínas,Carrefour,Tonica Fever Tree Premium Indian Botella 20 Cl
CAT-5759,Flamenquin De Pollo Y Queso El Mercado Sin Gluten 300 G,Lácteos y Huevos,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Flamenquin De Pollo Y Queso El Mercado Sin Gluten 300 G
CAT-5726,Postre Lacteo De Cacao Desde 8 Meses Nestle Yogolino Sin Gluten Pack De 4 Unidades De 100 G,Lácteos y Huevos,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Postre Lacteo De Cacao Desde 8 Meses Nestle Yogolino Sin Gluten Pack De 4 Unidades De 100 G
CAT-5753,Berlina Bombon Donuts 6 Ud,Panadería y Pastelería,Mercadona,Pañales bebé talla 6 de 17-28 kg Deliplus,Carrefour,Berlina Bombon Donuts 6 Ud
CAT-5729,Kiwi Zespri 1 Kg Aprox,Frutas y Verduras,Mercadona,Pañales bebé talla 1 de 2-5 kg Dodot,DIA,Kiwi Zespri bandeja 500 g
CAT-5734,Zanahoria Circulo De Calidad 125 G,Frutas y Verduras,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,Carrefour,Zanahoria Circulo De Calidad 125 G
CAT-5890,Dentifrico Carbon Max White Colgate 75 Cl,Cuidado personal e Higiene,Mercadona,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,Carrefour,Dentifrico Carbon Max White Colgate 75 Cl
CAT-4605,Fanta De Limon Zero Botella 2 L,Bebidas,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,DIA,Fanta de limón zero 2 L
CAT-4606,Mejillones De Chile En Escabeche Calvo Pack De 3 Latas De 40 G,Conservas y Enlatados,Mercadona,"Aceite de oliva 0,4º Hacendado",DIA,Mejillones en escabeche Calvo 3 x 40 g
CAT-5878,Crema De Queso Camembert President 125 G,Lácteos y Huevos,Mercadona,Mostaza de Dijon Hacendado,Carrefour,Crema De Queso Camembert President 125 G
CAT-5864,Barrita De Galleta Crujiente Cubierta De Chocolate Pack 5 Unidades De 415 G,Desayuno y Snack,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Barrita De Galleta Crujiente Cubierta De Chocolate Pack 5 Unidades De 415 G
CAT-5861,Pizza De Salami Ristorante Dr Oetker Sin Gluten Y Sin Lactosa 315 G ,Congelados,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Pizza De Salami Ristorante Dr Oetker Sin Gluten Y Sin Lactosa 315 G 
CAT-5876,Langostino Crudo Congelado Pescatrade 1 Kg,Pescadería,Mercadona,Detergente ropa todo en 1 frescor floral Ariel Pods en cápsulas,Carrefour,Langostino Crudo Congelado Pescatrade 1 Kg
CAT-5872,Papel De Cocina Mega3 Foxy 6 Rollos,Bazar y Varios,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,Carrefour,Papel De Cocina Mega3 Foxy 6 Rollos
CAT-5892,Yogur Con Bolitas Cubiertas De Chocolate Mix In Nestle Kit Kat Pack De 2 Unidades De 115 G,Lácteos y Huevos,Mercadona,Bebida láctea Omega 3 Puleva con leche desnatada,Carrefour,Yogur Con Bolitas Cubiertas De Chocolate Mix In Nestle Kit Kat Pack De 2 Unidades De 115 G
CAT-5896,Tabletas Limpiadoras Protesis 3 En 1 Senti2 30 Ud,Hogar,Mercadona,Clavo en grano Hacendado,Carrefour,Tabletas Limpiadoras Protesis 3 En 1 Senti2 30 Ud
CAT-6049,Tomate Frito Solis Sin Gluten Pack 2 Tarros De 460 G,Despensa,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Tomate Frito Solis Sin Gluten Pack 2 Tarros De 460 G
CAT-6258,Canelones De Atun La Cocinera 500 G,Sin categoría,Mercadona,Aceite de oliva virgen extra Hacendado Gran Selección,Carrefour,Canelones De Atun La Cocinera 500 G
CAT-6166,Desodorante En Spray Black Vanilla Axe 150 Ml,Cuidado personal e Higiene,Mercadona,Clavo en grano Hacendado,Carrefour,Desodorante En Spray Black Vanilla Axe 150 Ml
CAT-6148,Corvina Circulo De Calidad 2 Kg Aprox,Sin categoría,Mercadona,Vino tinto tempranillo Cepas Viejas Señorío de los Llanos DO Valdepeñas,Carrefour,Corvina Circulo De Calidad 2 Kg Aprox
CAT-6168,Bateria De Cocina Acero Inoxidable San Ignacio Lexia 9 Piezas,Sin categoría,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Bateria De Cocina Acero Inoxidable San Ignacio Lexia 9 Piezas
CAT-6173,Papilla Infantil Desde 5 Meses 8 Cereales Y Frutas Blevit Sin Azucar Anadido 500 G,Despensa,Mercadona,Bebida láctea crecimiento y desarrollo Puleva Max,Carrefour,Papilla Infantil Desde 5 Meses 8 Cereales Y Frutas Blevit Sin Azucar Anadido 500 G
CAT-6174,Papilla Infantil Desde 5 Meses 8 Cereales Blevit Sin Azucar Anadido 500 G,Despensa,Mercadona,Spaghetti sin gluten Felicia,Carrefour,Papilla Infantil Desde 5 Meses 8 Cereales Blevit Sin Azucar Anadido 500 G
CAT-6161,Salsa Ligeresa Sin Lactosa Envase 580 Ml,Despensa,Mercadona,Fruta + leche caribe Don Simón sin azúcares añadidos y zero materia grasa,Carrefour,Salsa Ligeresa Sin Lactosa Envase 580 Ml
CAT-6151,Codillo De Jamon Curado Precortado Elpozo 850 G,Carnicería y Charcutería,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Codillo De Jamon Curado Precortado Elpozo 850 G
CAT-6259,Peine Fussy 1 Ud,Sin categoría,Mercadona,Vela de cumpleaños 1 Hacendado,Carrefour,Peine Fussy 1 Ud
CAT-6256,Lasana De Espinacas Y Queso La Cocinera 500 G,Lácteos y Huevos,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Lasana De Espinacas Y Queso La Cocinera 500 G
CAT-4697,Desodorante En Spray Invisible Rexona Men Pack De 2 Unidades De 200 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Alcampo,"REXONA Men invisible Desodorante spray para hombre, anti manchas 200 ml."
CAT-6180,Desodorante En Spray Choco Wild Amalfi Men 150 Ml,Cuidado personal e Higiene,Mercadona,Clavo en grano Hacendado,Carrefour,Desodorante En Spray Choco Wild Amalfi Men 150 Ml
CAT-6188,Kit Dental Viaje Pierrot Cepillo Dentifrico Y Hilo Dental 1 Ud,Cuidado personal e Higiene,Mercadona,Vela de cumpleaños 1 Hacendado,Carrefour,Kit Dental Viaje Pierrot Cepillo Dentifrico Y Hilo Dental 1 Ud
CAT-6192,Gel De Ducha Urea Piel Seca Cuidado Experto Sanex 600 Ml,Cuidado personal e Higiene,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Gel De Ducha Urea Piel Seca Cuidado Experto Sanex 600 Ml
CAT-4681,Comida De Pollo Y Arroz Para Perros Junior Dream Essential 4 Kg,Despensa,Mercadona,"Aceite de oliva 0,4º Hacendado",Carrefour,Comida De Pollo Y Arroz Para Perros Junior Dream Essential 4 Kg
CAT-4726,Cerveza El Aguila Dorada Pack 6 Botellas 20 Cl,Bebidas,Mercadona,Polvos voluminizador para el cabello Volum Fix Deliplus mate fijación 4,DIA,Cerveza dorada El águila pack 6 x 20 cl
CAT-6175,Papilla Infantil Desde 5 Meses 8 Cereales Y Platano Blevit Sin Azucar Anadido 250 G,Despensa,Mercadona,Bebida láctea crecimiento y desarrollo Puleva Max,Carrefour,Papilla Infantil Desde 5 Meses 8 Cereales Y Platano Blevit Sin Azucar Anadido 250 G
CAT-6178,Papilla Infantil Belvit 8 Cereales Desde 5 Meses Sin Azucar Anadido 1000 G,Despensa,Mercadona,Spaghetti sin gluten Felicia,Carrefour,Papilla Infantil Belvit 8 Cereales Desde 5 Meses Sin Azucar Anadido 1000 G
CAT-6177,Papilla Infantil Blevit 8 Cereales Con Miel Desde 5 Meses 1000 G,Desayuno y Snack,Mercadona,"Leche corporal nutritiva Nivea con ácido hialurónico, aceite de almendras y sérum de nutrición profunda",Carrefour,Papilla Infantil Blevit 8 Cereales Con Miel Desde 5 Meses 1000 G
CAT-6186,Gel Blanqueante Blanco Nuclear 500 Ml,Sin categoría,Mercadona,Gel de baño granada y frutos silvestres Deliplus piel normal,Carrefour,Gel Blanqueante Blanco Nuclear 500 Ml
CAT-6205,Emulsion Dermo Reductora Y Reafirmante Vientre Plano Elifexir 200 Ml,Sin categoría,Mercadona,"Leche corporal nutritiva Nivea con ácido hialurónico, aceite de almendras y sérum de nutrición profunda",Carrefour,Emulsion Dermo Reductora Y Reafirmante Vientre Plano Elifexir 200 Ml
