id;nombre;categoria;subcategoria
GEN-3377;Tiras adhesivas protectoras Classic color beige surtidas, elásticas y transpirables;Frutas y Verduras;Verduras
GEN-3378;Solución única para lentes de contacto blandas con ácido hialurónico;Cuidado personal e Higiene;Cremas y protectores
GEN-3379;Bandas adhesivas fijación fuerte color beige para cortar;Frutas y Verduras;Verduras
GEN-3380;Esparadrapo textil adhesivo resistente color beige;Frutas y Verduras;Verduras
GEN-3381;Algodón hidrófilo 100% zig-zag hipoalergénico;Cuidado personal e Higiene;Cremas y protectores
GEN-3382;Povidona yodada 10%;Cuidado personal e Higiene;Cremas y protectores
GEN-3383;Alcohol de romero;Despensa;Especias e hierbas secas
GEN-3384;Tiras adhesivas protectoras infantiles surtidas, elásticas y transpirables;Cuidado personal e Higiene;Cremas y protectores
GEN-3385;Esparadrapo de papel adhesivo microporoso color blanco;Bebidas;Vino
GEN-3386;Tiras adhesivas protectoras de espuma acolchado protección extra;Frutas y Verduras;Verduras
GEN-3387;Tiras adhesivas protectoras de poliuretano Aqua surtidas resistentes al agua;Bebidas;Agua
GEN-3388;Bálsamo oriental efecto calor con vitamina E;Cuidado personal e Higiene;Cremas y protectores
GEN-3389;Apósitos hidrocoloides adhesivos para ampollas y rozaduras surtidos;Frutas y Verduras;Verduras
GEN-3390;Venda elástica cohesiva fijación fuerte;Cuidado personal e Higiene;Cremas y protectores
GEN-3391;Spray repelente fuerte antimosquitos;Cuidado personal e Higiene;Cremas y protectores
GEN-3392;Protectores para los oídos de espuma;Bazar y Varios;Hogar y decoración
GEN-3393;Lágrimas hidratantes para los ojos con hialuronato sódico 0,2%;Bebidas;Licores y destilados
GEN-3394;Stick de árnica Cata Pum;Cuidado personal e Higiene;Cremas y protectores
GEN-3395;Gasas esterilizadas de algodón 100% hidrófilo;Cuidado personal e Higiene;Cremas y protectores
GEN-3396;Spray desinfectante antiséptico transparente contiene clorhexidina y digluconato 2%;Cuidado personal e Higiene;Cremas y protectores
GEN-3397;Mascarillas quirúrgicas no reutilizables;Cuidado personal e Higiene;Cremas y protectores
GEN-3398;Preservativos sensitivo suave;Bazar y Varios;Hogar y decoración
GEN-3399;Preservativos natural On;Bazar y Varios;Hogar y decoración
GEN-3400;Preservativos natural;Bazar y Varios;Hogar y decoración
GEN-3401;Preservativos sensitive On;Bazar y Varios;Hogar y decoración
GEN-3402;Papilla verduritas con merluza Hero Solo +6 meses;Pescadería;Pescado
GEN-3403;Papilla verduritas con pollo y ternera Hero Solo +6 meses;Carnicería y Charcutería;Pollo
GEN-3404;Papilla arroz con pollo Hero Solo +6 meses;Carnicería y Charcutería;Pollo
GEN-3405;Papilla verduritas con pollo Hero Solo buenas noches +6 meses;Carnicería y Charcutería;Pollo
GEN-3406;Papilla verduritas con delicias de pavo Hero Solo natur +6 meses;Carnicería y Charcutería;Pavo
GEN-3407;Papilla zanahorias baby con ternera Hero Solo +6 meses;Frutas y Verduras;Verduras
GEN-3408;Papilla zanahorias con arroz en caldito de pollo Hero Solo +6 meses;Frutas y Verduras;Verduras
GEN-3409;Papilla lentejas con verduritas Hero Solo recetas caseras +8 meses;Despensa;Legumbres secas
GEN-3410;Papilla fresa y plátano +8 meses;Frutas y Verduras;Fruta
GEN-3411;Papilla fruta variada +6 meses;Bebes;Comida infantil
GEN-3412;Papilla plátano y manzana +6 meses;Frutas y Verduras;Fruta
GEN-3413;Papilla fruta variada +4 meses;Bebes;Comida infantil
GEN-3414;Papilla cuatro frutas con avena +8 meses;Bebes;Comida infantil
GEN-3415;Papilla plátano, mandarina y pera +4 meses;Frutas y Verduras;Fruta
GEN-3416;Papilla pera y manzana +4 meses;Frutas y Verduras;Fruta
GEN-3417;Papilla plátano, fresa, arándanos y avena +8 meses;Frutas y Verduras;Fruta
GEN-3418;Papilla tres frutas con yogur +8 meses;Lácteos y Huevos;Yogures
GEN-3419;Toallitas bebé frescas & perfumadas;Bebes;Toallitas y algodón
GEN-3420;Toallitas infantiles cara y manos;Bebes;Toallitas y algodón
GEN-3421;Toallitas bebé pieles con tendencia atópica;Bebes;Toallitas y algodón
GEN-3422;Toallitas bebé Aqua;Bebes;Toallitas y algodón
GEN-3423;Cambiador multiusos desechable;Cuidado personal e Higiene;Cremas y protectores
GEN-3424;Pañal bebé braguita talla L de 12-18 kg;Bebes;Pañales
GEN-3425;Pañal bebé braguita talla XL de 16-28 kg;Bebes;Pañales
GEN-3426;Pañal junior braguita noche infantil de 17-30 kg;Bebes;Pañales
GEN-3427;Pañal junior braguita noche infantil de 27-57 kg;Bebes;Pañales
GEN-3428;Pañales bebé talla 1 de 2-5 kg Dodot;Bebes;Pañales
GEN-3429;Pañales bebé talla 2 de 3-6 kg;Bebes;Pañales
GEN-3430;Pañales bebé talla 2 de 4-8 kg Dodot;Bebes;Pañales
GEN-3431;Pañales bebé talla 3 de 6-10 kg Dodot;Bebes;Pañales
GEN-3432;Pañales bebé talla 3 de 4-10 kg;Bebes;Pañales
GEN-3433;Pañales bebé talla 1 de 2-4 kg;Bebes;Pañales
GEN-3434;Preparado lácteo con cereales y frutas Peques 3 Puleva;Desayuno y Snack;Cereales para desayuno
GEN-3435;Leche para lactantes en polvo 1 Nativa;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3436;Leche de continuación en polvo 2 Nativa;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3437;Leche para lactantes en polvo 1 Nidina;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3438;Leche de continuación en polvo 2 Nidina;Lácteos y Huevos;"Leche y bebidas ""lácteas"""
GEN-3439;Gel corporal infantil;Cuidado personal e Higiene;Higiene corporal
GEN-3440;Champú infantil;Cuidado personal e Higiene;Cuidado del cabello
GEN-3441;Gel-champú bebé para pieles atópicas;Cuidado personal e Higiene;Cuidado del cabello
GEN-3442;Pañales bebé talla 4 de 9-15 kg;Bebes;Pañales
GEN-3443;Pañales bebé talla 4 de 9-14 kg Dodot;Bebes;Pañales
GEN-3444;Pañales bebé talla 5 de 13-18 kg;Bebes;Pañales
GEN-3445;Pañales bebé talla 5 de 11-16 kg Dodot;Bebes;Pañales
GEN-3446;Pañales bebé talla 6 de 17-28 kg;Bebes;Pañales
GEN-3447;Pañales bebé talla 6 de 13-18 kg Dodot;Bebes;Pañales
GEN-3448;Papilla 8 cereales con galleta María +6 meses;Desayuno y Snack;Galletas dulces
GEN-3449;Papilla 8 cereales con miel +6 meses;Desayuno y Snack;Cereales para desayuno
GEN-3450;Papilla 8 cereales Hero Solo +6 meses;Desayuno y Snack;Cereales para desayuno
GEN-3451;Papilla sin gluten crema de arroz Hero Solo +4 meses;Despensa;Arroz, pasta y quinoa
GEN-3452;Pomada del pañal sin perfume;Bebes;Pañales
GEN-3453;Loción corporal infantil hidratante;Cuidado personal e Higiene;Cremas y protectores
GEN-3454;Bálsamo facial corporal infantil pieles atópicas;Cuidado personal e Higiene;Cremas y protectores
GEN-3455;Agua de colonia bebé Nenuco;Bebidas;Agua
GEN-3456;Agua de colonia fresca infantil con notas cítricas;Bebidas;Agua
GEN-3457;Agua perfumada bebé con notas florales;Bebidas;Agua
GEN-3458;Solución fisiológica;Cuidado personal e Higiene;Cremas y protectores
GEN-3459;Gasas para bebé no tejidas;Cuidado personal e Higiene;Cremas y protectores
GEN-3460;Esponja anatómica para bebés;Cuidado personal e Higiene;Higiene corporal
GEN-3461;Polvos de talco;Cuidado personal e Higiene;Cremas y protectores
GEN-3462;Bastoncillos algodón para bebés;Cuidado personal e Higiene;Cremas y protectores
GEN-3463;Biberón 150 ml tetina silicona flujo lento +0 meses;Cuidado personal e Higiene;Cremas y protectores
GEN-3464;Biberón 360 ml tetina silicona tres posiciones +1 mes;Cuidado personal e Higiene;Cremas y protectores
GEN-3465;Cepillo limpiabiberón y tetina;Cuidado personal e Higiene;Cremas y protectores
GEN-3466;Limpiador bebé para biberones y tetinas;Bebidas;Licores y destilados
GEN-3467;Chupete silicona reversible +0 a 6 meses;Cuidado personal e Higiene;Cremas y protectores
GEN-3468;Chupete silicona reversible +6 a 18 meses luminiscente;Cuidado personal e Higiene;Cremas y protectores
GEN-3469;Chupete silicona reversible +18 meses;Cuidado personal e Higiene;Cremas y protectores
GEN-3470;Paté perro junior Delikuit con ternera y cordero;Carnicería y Charcutería;Vacuno
GEN-3471;Paté perro adulto Delikuit con ternera, hígado y verduras;Carnicería y Charcutería;Vacuno
GEN-3472;Salchicha perro adulto Delikuit con pollo y arroz;Carnicería y Charcutería;Pollo
GEN-3473;Paté perro adulto Delikuit con ternera y cordero;Carnicería y Charcutería;Vacuno
GEN-3474;Trozos en salsa perro adulto Delikuit con ternera, pavo y verduras;Carnicería y Charcutería;Vacuno
GEN-3475;Paté perro adulto Delikuit con salmón y verduras;Pescadería;Pescado
GEN-3476;Trozos en salsa perro adulto Delikuit con salmón y verduras;Pescadería;Pescado
GEN-3477;Trozos en salsa para perros adultos Quartett con pollo y verduras;Carnicería y Charcutería;Pollo
GEN-3478;Bocaditos en salsa perro adulto Special Dog Excellence con ternera, hígado y verduras;Carnicería y Charcutería;Vacuno
GEN-3479;Bocaditos en salsa perro adulto Special Dog Excellence con salmón y verduras;Pescadería;Pescado
GEN-3480;Paté perro adulto Delikuit con pollo;Carnicería y Charcutería;Pollo
GEN-3481;Comida perro júnior con pollo, arroz, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3482;Comida perro adulto con ternera, pollo, verduras y arroz;Carnicería y Charcutería;Pollo
GEN-3483;Comida perro adulto con pollo, ternera, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3484;Aritos perro adulto y sénior;Mascotas;Comida para perros
GEN-3485;Mini aritos perro adulto y sénior;Mascotas;Comida para perros
GEN-3486;Comida perro adulto original;Bebidas;Licores y destilados
GEN-3487;Comida perro sénior y adultos esterilizados Supreme con pollo, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3488;Comida perro adulto con salmón, atún, frutas y verduras;Pescadería;Pescado
GEN-3489;Comida perro júnior Supreme con pollo fresco, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3490;Comida perro sénior esterilizados Supreme pollo fresco con frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3491;Comida perro adulto Supreme salmón fresco con frutas y verduras;Pescadería;Pescado
GEN-3492;Comida perro adulto Supreme pollo fresco con frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3493;Ministick dental perro adulto;Mascotas;Comida para perros
GEN-3494;Stick dental perro adulto con menta;Mascotas;Comida para perros
GEN-3495;Huesos de cuero con pollo y zanahoria perro adulto;Frutas y Verduras;Verduras
GEN-3496;Hueso dental perro adulto sabor menta y perejil;Frutas y Verduras;Verduras
GEN-3497;Bolsas para residuos caninos;Mascotas;Accesorios para perros
GEN-3498;Champú perros y gatos con aloe vera efecto repelente;Cuidado personal e Higiene;Cuidado del cabello
GEN-3499;Snack palitos perro adulto con pollo y ternera;Carnicería y Charcutería;Pollo
GEN-3500;Snack corazones perro adulto;Desayuno y Snack;Snack salados
GEN-3501;Snack barritas perro adulto de ternera y cordero;Carnicería y Charcutería;Vacuno
GEN-3502;Snack barritas perro adulto de pollo e hígado;Carnicería y Charcutería;Pollo
GEN-3503;Snack galletas perro adulto con pollo y ternera razas pequeñas y medianas;Carnicería y Charcutería;Pollo
GEN-3504;Snack galletas perro adulto con pollo y ternera razas medianas y grandes;Carnicería y Charcutería;Pollo
GEN-3505;Snack nuggets perro adulto 80% pollo;Carnicería y Charcutería;Pollo
GEN-3506;Bocaditos en salsa gato adulto Lechat Excellence con pollo, pavo y verduras;Carnicería y Charcutería;Pollo
GEN-3507;Bocaditos en salsa gato adulto Lechat Excellence con salmón, trucha y verduras;Pescadería;Pescado
GEN-3508;Mousse con lenguado y salmón gato adulto Delikuit;Pescadería;Pescado
GEN-3509;Mousse con ternera y pollo gato adulto Delikuit;Carnicería y Charcutería;Pollo
GEN-3510;Bocaditos en gelatina gato júnior Delikuit con pollo y pavo;Carnicería y Charcutería;Pollo
GEN-3511;Bocaditos en gelatina gato adulto Delikuit;Despensa;Harinas
GEN-3512;Gelatina gato adulto selección de aves Quartett;Despensa;Harinas
GEN-3513;Gelatina gato adulto selección de pescado Quartett;Despensa;Harinas
GEN-3514;Bocaditos en salsa gato adulto Delikuit esterilizado;Despensa;Salsas, caldos y condimentos preparados
GEN-3515;Paté gato júnior Delikuit con pollo y ternera;Carnicería y Charcutería;Pollo
GEN-3516;Paté gato adulto Delikuit con pollo y ternera;Carnicería y Charcutería;Pollo
GEN-3517;Paté gato adulto Delikuit con salmón y atún;Pescadería;Pescado
GEN-3518;Paté gato adulto Delikuit con ternera;Carnicería y Charcutería;Vacuno
GEN-3519;Comida gato júnior con pollo, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3520;Comida gato adulto con pollo, ternera, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3521;Comida gato adulto con salmón, atún, frutas y verduras;Pescadería;Pescado
GEN-3522;Comida gato adulto Supreme con pollo, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3523;Comida gato adulto esterilizado light Supreme con pollo fresco, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3524;Comida gato adulto Supreme con salmón, frutas y verduras;Pescadería;Pescado
GEN-3525;Comida gato sénior Supreme con pollo fresco, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3526;Comida gato adulto esterilizado light con pollo, frutas y verduras;Carnicería y Charcutería;Pollo
GEN-3527;Arena para gato antibacterias;Mascotas;Arena y asea para gatos
GEN-3528;Arena para gato aglomerante perfumada;Mascotas;Arena y asea para gatos
GEN-3529;Arena para gato de perlas sílice Single;Mascotas;Arena y asea para gatos
GEN-3530;Malta para gato Natura con queso;Lácteos y Huevos;Quesos
GEN-3531;Snacks gato rellenos con salmón y malta;Pescadería;Pescado
GEN-3532;Snack gato aperitivo líquido;Desayuno y Snack;Snack salados
GEN-3533;Snacks gato rellenos con pollo y malta;Carnicería y Charcutería;Pollo
GEN-3534;Snack gato barritas de pollo e hígado;Carnicería y Charcutería;Pollo
GEN-3535;Snack gato barritas de salmón y trucha;Pescadería;Pescado
GEN-3536;Snack gato crunchy con hierba gatera cuidado de dientes;Desayuno y Snack;Snack salados
GEN-3537;Alimento completo para periquitos;Mascotas;Comida para otros animales
GEN-3538;Barritas de fruta y miel para periquitos Natura;Desayuno y Snack;Mermelada y Miel
GEN-3539;Alimento completo para canarios y jilgueros;Mascotas;Comida para otros animales
GEN-3540;Barritas de fruta y miel para canarios Natura;Desayuno y Snack;Mermelada y Miel
GEN-3541;Alimento completo para loros y cotorras;Mascotas;Comida para otros animales
GEN-3542;Alimento completo para ninfa y agaporni;Mascotas;Comida para otros animales
GEN-3543;Alimento completo conejos enanos;Carnicería y Charcutería;Carne preparada
GEN-3544;Alimento completo para roedores hámster, cobaya y chinchilla;Mascotas;Comida para otros animales
GEN-3545;Detergente ropa jabón natural de Marsella líquido;Cuidado personal e Higiene;Higiene corporal
GEN-3546;Detergente ropa Blanca y de Color en gel concentrado;Hogar;Detergentes para ropa
GEN-3547;Detergente ropa de Color líquido;Hogar;Detergentes para ropa
GEN-3548;Detergente ropa Blanca y de Color líquido;Hogar;Detergentes para ropa
GEN-3549;Detergente ropa Prendas Delicadas líquido;Hogar;Detergentes para ropa
GEN-3550;Detergente ropa Ariel líquido;Hogar;Detergentes para ropa
GEN-3551;Detergente ropa Pieles Sensibles líquido;Hogar;Detergentes para ropa
GEN-3552;Detergente ropa colada mixta Micolor en gel;Hogar;Detergentes para ropa
GEN-3553;Detergente ropa oscura líquido;Hogar;Detergentes para ropa
GEN-3554;Desinfectante Tejidos y Lavadora sin lejía;Hogar;Lejia y desinfectantes
GEN-3555;Detergente ropa Colonia Hipoalergénico líquido;Hogar;Detergentes para ropa
GEN-3556;Detergente ropa Frescura líquido;Hogar;Detergentes para ropa
GEN-3557;Detergente ropa blanca y de color en polvo;Hogar;Detergentes para ropa
GEN-3558;Detergente ropa todo en 1 Ariel Pods en cápsulas;Hogar;Detergentes para ropa
GEN-3559;Detergente ropa todo en 1 frescor floral Ariel Pods en cápsulas;Hogar;Detergentes para ropa
GEN-3560;Detergente ropa jabón de Marsella en polvo;Cuidado personal e Higiene;Higiene corporal
GEN-3561;Detergente ropa blanca y color en cápsulas;Hogar;Detergentes para ropa
GEN-3562;Detergente Lavado a Mano en polvo;Hogar;Detergentes para ropa
GEN-3563;Jabón Natural con glicerina;Cuidado personal e Higiene;Higiene corporal
GEN-3564;Eliminador de olores tejidos;Hogar;Limpiadores de superficie
GEN-3565;Toallitas lavadora anti-transferencia de color;Bebes;Toallitas y algodón
GEN-3566;Jabón blando 100% natural Beltrán quitamanchas;Cuidado personal e Higiene;Higiene corporal
GEN-3567;Disuelve manchas;Hogar;Limpiadores de superficie
GEN-3568;Pastillas antical para lavadora;Hogar;Limpiadores de superficie
GEN-3569;Activador Quitamanchas ropa de color Oxi Active en polvo;Frutas y Verduras;Verduras
GEN-3570;Activador Blanqueante ropa blanca Oxi Active en polvo;Hogar;Limpiadores de superficie
GEN-3571;Activador Quitamanchas ropa de color Oxi Active líquido;Frutas y Verduras;Verduras
GEN-3572;Activador Blanqueante ropa blanca Oxi Active líquido;Hogar;Limpiadores de superficie
GEN-3573;Percarbonato blanqueante;Hogar;Limpiadores de superficie
GEN-3574;Limpia lavadoras líquido;Hogar;Limpiadores de superficie
GEN-3575;Lavavajillas Ultra concentrado;Hogar;Lavavajillas
GEN-3576;Lavavajillas Ultra Original Fairy líquido;Bebidas;Licores y destilados
GEN-3577;Lavavajillas a mano;Hogar;Lavavajillas
GEN-3578;Lavavajillas Aloe concentrado;Hogar;Lavavajillas
GEN-3579;Lavavajillas Aloe Vera y Pepino Fairy líquido;Frutas y Verduras;Verduras
GEN-3580;Limpiador de Ollas y Cacerolas;Hogar;Limpiadores de superficie
GEN-3581;Suavizante ropa Azul concentrado;Hogar;Suavizantes
GEN-3582;Suavizante ropa Talco concentrado;Hogar;Suavizantes
GEN-3583;Suavizante ropa Spa concentrado;Hogar;Suavizantes
GEN-3584;Suavizante ropa Floral concentrado;Hogar;Suavizantes
GEN-3585;Suavizante ropa Hipoalergénico Colonia concentrado;Hogar;Suavizantes
GEN-3586;Perfumador ropa intensificador de fragancia;Cuidado personal e Higiene;Perfumes
GEN-3587;Suavizante ropa Violets concentrado;Hogar;Suavizantes
GEN-3588;Lavavajillas Todo en 1 en pastillas;Hogar;Lavavajillas
GEN-3589;Sal lavavajillas en grano;Despensa;Sales
GEN-3590;Abrillantador lavavajillas líquido;Hogar;Lavavajillas
GEN-3591;Lavavajillas Todo en 1 Fairy en pastillas;Hogar;Lavavajillas
GEN-3592;Lavavajillas en gel;Hogar;Lavavajillas
GEN-3593;Limpiamáquinas lavavajillas líquido;Hogar;Lavavajillas
GEN-3594;Ambientador lavavajillas Limón;Frutas y Verduras;Fruta
GEN-3595;Limpiamáquinas lavavajillas Finish líquido;Hogar;Lavavajillas
GEN-3596;Abrillantador lavavajillas líquido Finish;Hogar;Lavavajillas
GEN-3597;Lavavajillas frescor anti-olor Somat en gel duo;Hogar;Lavavajillas
GEN-3598;Lavavajillas Power Essential limón Finish en pastillas;Frutas y Verduras;Fruta
GEN-3599;Lavavajillas Ultra Todo en 1 Fairy en pastillas;Hogar;Lavavajillas
GEN-3600;Quitagrasas perfume Marsella;Hogar;Limpiadores de superficie
GEN-3601;Quitagrasas perfumado;Hogar;Limpiadores de superficie
GEN-3602;Quitagrasas;Hogar;Limpiadores de superficie
GEN-3603;Toallitas limpiadoras desengrasantes de Cocina;Hogar;Limpiadores de superficie
GEN-3604;Limpiador de Hornos;Hogar;Limpiadores de superficie
GEN-3605;Limpiador Vitrocerámicas 3 en 1;Hogar;Limpiadores de superficie
GEN-3606;Limpiador Placas de Inducción líquido;Hogar;Limpiadores de superficie
GEN-3607;Crema limpiadora Vitrocerámicas Vitroclen 5 en 1;Hogar;Limpiadores de superficie
GEN-3608;Rasqueta Vitrocerámicas;Hogar;Limpiadores de superficie
GEN-3609;Multiusos cocina;Hogar;Limpiadores de superficie
GEN-3610;Limpiador desincrustante y chimeneas;Hogar;Limpiadores de superficie
GEN-3611;Agua destilada;Bebidas;Agua
GEN-3612;Agua para plancha perfume ropa limpia;Bebidas;Agua
